,bbox,image_id,category,name
4044,"[703, 723, 30, 22]",285,2,bonirob_2016-05-23-10-42-16_1_frame10
4045,"[594, 541, 59, 51]",285,2,bonirob_2016-05-23-10-42-16_1_frame10
4046,"[848, 504, 32, 30]",285,2,bonirob_2016-05-23-10-42-16_1_frame10
4047,"[301, 498, 47, 55]",285,2,bonirob_2016-05-23-10-42-16_1_frame10
4048,"[809, 451, 30, 23]",285,2,bonirob_2016-05-23-10-42-16_1_frame10
4049,"[707, 103, 97, 68]",285,2,bonirob_2016-05-23-10-42-16_1_frame10
4050,"[358, 15, 23, 19]",285,2,bonirob_2016-05-23-10-42-16_1_frame10
4051,"[304, 944, 21, 16]",286,2,bonirob_2016-05-23-10-42-16_1_frame100
4052,"[241, 669, 25, 34]",286,2,bonirob_2016-05-23-10-42-16_1_frame100
4053,"[181, 219, 23, 12]",286,2,bonirob_2016-05-23-10-42-16_1_frame100
4054,"[928, 740, 24, 23]",287,2,bonirob_2016-05-23-10-42-16_1_frame101
4055,"[221, 649, 36, 34]",287,2,bonirob_2016-05-23-10-42-16_1_frame101
4056,"[253, 348, 24, 28]",287,2,bonirob_2016-05-23-10-42-16_1_frame101
4057,"[246, 30, 18, 16]",287,2,bonirob_2016-05-23-10-42-16_1_frame101
4058,"[224, 770, 22, 28]",288,2,bonirob_2016-05-23-10-42-16_1_frame102
4059,"[1204, 696, 35, 37]",288,2,bonirob_2016-05-23-10-42-16_1_frame102
4060,"[785, 638, 39, 27]",288,2,bonirob_2016-05-23-10-42-16_1_frame102
4061,"[842, 570, 23, 70]",288,2,bonirob_2016-05-23-10-42-16_1_frame102
4062,"[20, 441, 21, 14]",288,2,bonirob_2016-05-23-10-42-16_1_frame102
4063,"[25, 423, 26, 15]",288,2,bonirob_2016-05-23-10-42-16_1_frame102
4064,"[287, 207, 29, 18]",288,2,bonirob_2016-05-23-10-42-16_1_frame102
4065,"[258, 181, 39, 35]",288,2,bonirob_2016-05-23-10-42-16_1_frame102
4066,"[1027, 117, 24, 20]",288,2,bonirob_2016-05-23-10-42-16_1_frame102
4067,"[1017, 94, 47, 19]",288,2,bonirob_2016-05-23-10-42-16_1_frame102
4068,"[1110, 74, 23, 18]",288,2,bonirob_2016-05-23-10-42-16_1_frame102
4069,"[1275, 64, 21, 23]",288,2,bonirob_2016-05-23-10-42-16_1_frame102
4070,"[1008, 883, 25, 18]",289,2,bonirob_2016-05-23-10-42-16_1_frame103
4071,"[997, 863, 24, 12]",289,2,bonirob_2016-05-23-10-42-16_1_frame103
4072,"[1022, 858, 25, 19]",289,2,bonirob_2016-05-23-10-42-16_1_frame103
4073,"[1088, 825, 29, 26]",289,2,bonirob_2016-05-23-10-42-16_1_frame103
4074,"[1261, 813, 24, 22]",289,2,bonirob_2016-05-23-10-42-16_1_frame103
4075,"[126, 643, 68, 58]",289,2,bonirob_2016-05-23-10-42-16_1_frame103
4076,"[273, 640, 31, 43]",289,2,bonirob_2016-05-23-10-42-16_1_frame103
4077,"[776, 472, 35, 37]",289,2,bonirob_2016-05-23-10-42-16_1_frame103
4078,"[375, 454, 17, 21]",289,2,bonirob_2016-05-23-10-42-16_1_frame103
4079,"[762, 266, 21, 21]",289,2,bonirob_2016-05-23-10-42-16_1_frame103
4080,"[352, 167, 55, 31]",289,2,bonirob_2016-05-23-10-42-16_1_frame103
4081,"[1033, 3, 27, 33]",289,2,bonirob_2016-05-23-10-42-16_1_frame103
4082,"[27, 769, 23, 14]",290,2,bonirob_2016-05-23-10-42-16_1_frame104
4083,"[710, 628, 69, 69]",290,2,bonirob_2016-05-23-10-42-16_1_frame104
4084,"[777, 108, 39, 24]",290,2,bonirob_2016-05-23-10-42-16_1_frame104
4085,"[813, 95, 19, 12]",290,2,bonirob_2016-05-23-10-42-16_1_frame104
4086,"[792, 49, 31, 40]",290,2,bonirob_2016-05-23-10-42-16_1_frame104
4087,"[753, 882, 39, 26]",291,2,bonirob_2016-05-23-10-42-16_1_frame105
4088,"[817, 834, 30, 19]",291,2,bonirob_2016-05-23-10-42-16_1_frame105
4089,"[768, 819, 43, 57]",291,2,bonirob_2016-05-23-10-42-16_1_frame105
4090,"[345, 717, 41, 19]",291,2,bonirob_2016-05-23-10-42-16_1_frame105
4091,"[828, 505, 68, 53]",291,2,bonirob_2016-05-23-10-42-16_1_frame105
4092,"[42, 455, 34, 15]",291,2,bonirob_2016-05-23-10-42-16_1_frame105
4093,"[787, 444, 43, 112]",291,2,bonirob_2016-05-23-10-42-16_1_frame105
4094,"[212, 386, 31, 25]",291,2,bonirob_2016-05-23-10-42-16_1_frame105
4095,"[143, 305, 47, 30]",291,2,bonirob_2016-05-23-10-42-16_1_frame105
4096,"[178, 286, 35, 21]",291,2,bonirob_2016-05-23-10-42-16_1_frame105
4097,"[1, 249, 47, 37]",291,2,bonirob_2016-05-23-10-42-16_1_frame105
4098,"[1155, 229, 100, 88]",291,2,bonirob_2016-05-23-10-42-16_1_frame105
4099,"[945, 181, 26, 51]",291,2,bonirob_2016-05-23-10-42-16_1_frame105
4100,"[1045, 174, 89, 93]",291,2,bonirob_2016-05-23-10-42-16_1_frame105
4101,"[1011, 159, 48, 55]",291,2,bonirob_2016-05-23-10-42-16_1_frame105
4102,"[920, 907, 28, 53]",292,2,bonirob_2016-05-23-10-42-16_1_frame106
4103,"[987, 890, 123, 74]",292,2,bonirob_2016-05-23-10-42-16_1_frame106
4104,"[209, 734, 18, 13]",292,2,bonirob_2016-05-23-10-42-16_1_frame106
4105,"[295, 122, 25, 21]",292,2,bonirob_2016-05-23-10-42-16_1_frame106
4106,"[1204, 16, 21, 19]",292,2,bonirob_2016-05-23-10-42-16_1_frame106
4107,"[1143, 916, 33, 22]",293,2,bonirob_2016-05-23-10-42-16_1_frame107
4108,"[197, 909, 21, 15]",293,2,bonirob_2016-05-23-10-42-16_1_frame107
4109,"[270, 874, 30, 23]",293,2,bonirob_2016-05-23-10-42-16_1_frame107
4110,"[295, 831, 30, 28]",293,2,bonirob_2016-05-23-10-42-16_1_frame107
4111,"[1164, 757, 45, 22]",293,2,bonirob_2016-05-23-10-42-16_1_frame107
4112,"[1272, 362, 24, 23]",293,2,bonirob_2016-05-23-10-42-16_1_frame107
4113,"[978, 316, 17, 17]",293,2,bonirob_2016-05-23-10-42-16_1_frame107
4114,"[78, 302, 24, 9]",293,2,bonirob_2016-05-23-10-42-16_1_frame107
4115,"[1135, 64, 23, 17]",293,2,bonirob_2016-05-23-10-42-16_1_frame107
4116,"[975, 28, 31, 35]",293,2,bonirob_2016-05-23-10-42-16_1_frame107
4117,"[316, 3, 34, 17]",293,2,bonirob_2016-05-23-10-42-16_1_frame107
4118,"[955, 762, 29, 34]",294,2,bonirob_2016-05-23-10-42-16_1_frame108
4119,"[290, 707, 59, 61]",294,2,bonirob_2016-05-23-10-42-16_1_frame108
4120,"[826, 646, 39, 47]",294,2,bonirob_2016-05-23-10-42-16_1_frame108
4121,"[692, 189, 35, 31]",294,2,bonirob_2016-05-23-10-42-16_1_frame108
4122,"[932, 135, 25, 25]",294,2,bonirob_2016-05-23-10-42-16_1_frame108
4123,"[476, 134, 19, 14]",294,2,bonirob_2016-05-23-10-42-16_1_frame108
4124,"[468, 115, 17, 17]",294,2,bonirob_2016-05-23-10-42-16_1_frame108
4125,"[1001, 3, 84, 27]",294,2,bonirob_2016-05-23-10-42-16_1_frame108
4126,"[893, 899, 34, 26]",295,2,bonirob_2016-05-23-10-42-16_1_frame109
4127,"[443, 880, 29, 32]",295,2,bonirob_2016-05-23-10-42-16_1_frame109
4128,"[825, 771, 45, 21]",295,2,bonirob_2016-05-23-10-42-16_1_frame109
4129,"[984, 749, 43, 14]",295,2,bonirob_2016-05-23-10-42-16_1_frame109
4130,"[1001, 748, 64, 41]",295,2,bonirob_2016-05-23-10-42-16_1_frame109
4131,"[991, 716, 36, 31]",295,2,bonirob_2016-05-23-10-42-16_1_frame109
4132,"[1028, 712, 26, 20]",295,2,bonirob_2016-05-23-10-42-16_1_frame109
4133,"[686, 475, 39, 25]",295,2,bonirob_2016-05-23-10-42-16_1_frame109
4134,"[857, 467, 21, 20]",295,2,bonirob_2016-05-23-10-42-16_1_frame109
4135,"[365, 456, 18, 20]",295,2,bonirob_2016-05-23-10-42-16_1_frame109
4136,"[828, 354, 40, 24]",295,2,bonirob_2016-05-23-10-42-16_1_frame109
4137,"[960, 297, 31, 29]",295,2,bonirob_2016-05-23-10-42-16_1_frame109
4138,"[428, 222, 18, 20]",295,2,bonirob_2016-05-23-10-42-16_1_frame109
4139,"[550, 893, 28, 31]",296,2,bonirob_2016-05-23-10-42-16_1_frame11
4140,"[689, 824, 95, 71]",296,2,bonirob_2016-05-23-10-42-16_1_frame11
4141,"[324, 777, 27, 16]",296,2,bonirob_2016-05-23-10-42-16_1_frame11
4142,"[316, 749, 60, 25]",296,2,bonirob_2016-05-23-10-42-16_1_frame11
4143,"[193, 503, 39, 47]",296,2,bonirob_2016-05-23-10-42-16_1_frame11
4144,"[71, 464, 19, 22]",296,2,bonirob_2016-05-23-10-42-16_1_frame11
4145,"[70, 427, 183, 108]",296,2,bonirob_2016-05-23-10-42-16_1_frame11
4146,"[101, 388, 48, 48]",296,2,bonirob_2016-05-23-10-42-16_1_frame11
4147,"[580, 278, 42, 45]",296,2,bonirob_2016-05-23-10-42-16_1_frame11
4148,"[401, 951, 22, 13]",297,2,bonirob_2016-05-23-10-42-16_1_frame110
4149,"[950, 762, 29, 18]",297,2,bonirob_2016-05-23-10-42-16_1_frame110
4150,"[388, 762, 36, 41]",297,2,bonirob_2016-05-23-10-42-16_1_frame110
4151,"[267, 651, 35, 30]",297,2,bonirob_2016-05-23-10-42-16_1_frame110
4152,"[945, 576, 58, 42]",297,2,bonirob_2016-05-23-10-42-16_1_frame110
4153,"[484, 565, 36, 23]",297,2,bonirob_2016-05-23-10-42-16_1_frame110
4154,"[1053, 534, 29, 59]",297,2,bonirob_2016-05-23-10-42-16_1_frame110
4155,"[476, 532, 62, 30]",297,2,bonirob_2016-05-23-10-42-16_1_frame110
4156,"[897, 421, 21, 21]",297,2,bonirob_2016-05-23-10-42-16_1_frame110
4157,"[894, 401, 39, 19]",297,2,bonirob_2016-05-23-10-42-16_1_frame110
4158,"[1048, 384, 27, 20]",297,2,bonirob_2016-05-23-10-42-16_1_frame110
4159,"[266, 180, 78, 56]",297,2,bonirob_2016-05-23-10-42-16_1_frame110
4160,"[1103, 160, 16, 25]",297,2,bonirob_2016-05-23-10-42-16_1_frame110
4161,"[71, 4, 26, 26]",297,2,bonirob_2016-05-23-10-42-16_1_frame110
4162,"[594, 926, 62, 38]",298,2,bonirob_2016-05-23-10-42-16_1_frame111
4163,"[35, 749, 37, 35]",298,2,bonirob_2016-05-23-10-42-16_1_frame111
4164,"[430, 664, 64, 57]",298,2,bonirob_2016-05-23-10-42-16_1_frame111
4165,"[1179, 652, 38, 31]",298,2,bonirob_2016-05-23-10-42-16_1_frame111
4166,"[600, 621, 34, 41]",298,2,bonirob_2016-05-23-10-42-16_1_frame111
4167,"[809, 361, 47, 25]",298,2,bonirob_2016-05-23-10-42-16_1_frame111
4168,"[1003, 340, 47, 72]",298,2,bonirob_2016-05-23-10-42-16_1_frame111
4169,"[798, 324, 37, 28]",298,2,bonirob_2016-05-23-10-42-16_1_frame111
4170,"[1075, 230, 73, 82]",298,2,bonirob_2016-05-23-10-42-16_1_frame111
4171,"[1064, 192, 30, 21]",298,2,bonirob_2016-05-23-10-42-16_1_frame111
4172,"[1266, 40, 30, 27]",298,2,bonirob_2016-05-23-10-42-16_1_frame111
4173,"[1037, 929, 25, 20]",299,2,bonirob_2016-05-23-10-42-16_1_frame112
4174,"[9, 762, 24, 14]",299,2,bonirob_2016-05-23-10-42-16_1_frame112
4175,"[1244, 760, 28, 27]",299,2,bonirob_2016-05-23-10-42-16_1_frame112
4176,"[830, 716, 28, 22]",299,2,bonirob_2016-05-23-10-42-16_1_frame112
4177,"[189, 522, 31, 14]",299,2,bonirob_2016-05-23-10-42-16_1_frame112
4178,"[1211, 517, 18, 18]",299,2,bonirob_2016-05-23-10-42-16_1_frame112
4179,"[166, 503, 30, 17]",299,2,bonirob_2016-05-23-10-42-16_1_frame112
4180,"[190, 489, 32, 19]",299,2,bonirob_2016-05-23-10-42-16_1_frame112
4181,"[87, 171, 39, 19]",299,2,bonirob_2016-05-23-10-42-16_1_frame112
4182,"[200, 108, 57, 132]",299,2,bonirob_2016-05-23-10-42-16_1_frame112
4183,"[68, 911, 38, 22]",300,2,bonirob_2016-05-23-10-42-16_1_frame113
4184,"[48, 861, 23, 12]",300,2,bonirob_2016-05-23-10-42-16_1_frame113
4185,"[32, 730, 20, 18]",300,2,bonirob_2016-05-23-10-42-16_1_frame113
4186,"[0, 640, 25, 32]",300,2,bonirob_2016-05-23-10-42-16_1_frame113
4187,"[751, 597, 22, 32]",300,2,bonirob_2016-05-23-10-42-16_1_frame113
4188,"[1049, 492, 55, 53]",300,2,bonirob_2016-05-23-10-42-16_1_frame113
4189,"[1090, 464, 19, 14]",300,2,bonirob_2016-05-23-10-42-16_1_frame113
4190,"[1183, 439, 16, 16]",300,2,bonirob_2016-05-23-10-42-16_1_frame113
4191,"[1061, 266, 18, 14]",300,2,bonirob_2016-05-23-10-42-16_1_frame113
4192,"[1158, 96, 26, 31]",300,2,bonirob_2016-05-23-10-42-16_1_frame113
4193,"[742, 3, 22, 15]",300,2,bonirob_2016-05-23-10-42-16_1_frame113
4194,"[1134, 805, 29, 33]",301,2,bonirob_2016-05-23-10-42-16_1_frame114
4195,"[1200, 703, 40, 30]",301,2,bonirob_2016-05-23-10-42-16_1_frame114
4196,"[51, 658, 31, 31]",301,2,bonirob_2016-05-23-10-42-16_1_frame114
4197,"[1232, 429, 16, 16]",301,2,bonirob_2016-05-23-10-42-16_1_frame114
4198,"[83, 425, 23, 24]",301,2,bonirob_2016-05-23-10-42-16_1_frame114
4199,"[0, 154, 24, 26]",301,2,bonirob_2016-05-23-10-42-16_1_frame114
4200,"[972, 43, 23, 14]",301,2,bonirob_2016-05-23-10-42-16_1_frame114
4201,"[831, 897, 28, 17]",302,2,bonirob_2016-05-23-10-42-16_1_frame115
4202,"[1078, 853, 22, 17]",302,2,bonirob_2016-05-23-10-42-16_1_frame115
4203,"[558, 783, 40, 48]",302,2,bonirob_2016-05-23-10-42-16_1_frame115
4204,"[962, 768, 23, 15]",302,2,bonirob_2016-05-23-10-42-16_1_frame115
4205,"[535, 667, 30, 23]",302,2,bonirob_2016-05-23-10-42-16_1_frame115
4206,"[1014, 563, 32, 22]",302,2,bonirob_2016-05-23-10-42-16_1_frame115
4207,"[91, 481, 29, 27]",302,2,bonirob_2016-05-23-10-42-16_1_frame115
4208,"[73, 451, 79, 38]",302,2,bonirob_2016-05-23-10-42-16_1_frame115
4209,"[109, 435, 26, 17]",302,2,bonirob_2016-05-23-10-42-16_1_frame115
4210,"[1156, 417, 17, 18]",302,2,bonirob_2016-05-23-10-42-16_1_frame115
4211,"[406, 409, 24, 19]",302,2,bonirob_2016-05-23-10-42-16_1_frame115
4212,"[1159, 400, 18, 15]",302,2,bonirob_2016-05-23-10-42-16_1_frame115
4213,"[399, 387, 25, 17]",302,2,bonirob_2016-05-23-10-42-16_1_frame115
4214,"[831, 292, 64, 63]",302,2,bonirob_2016-05-23-10-42-16_1_frame115
4215,"[870, 288, 26, 21]",302,2,bonirob_2016-05-23-10-42-16_1_frame115
4216,"[430, 229, 20, 15]",302,2,bonirob_2016-05-23-10-42-16_1_frame115
4217,"[139, 104, 27, 24]",302,2,bonirob_2016-05-23-10-42-16_1_frame115
4218,"[1152, 44, 39, 31]",302,2,bonirob_2016-05-23-10-42-16_1_frame115
4219,"[123, 36, 37, 19]",302,2,bonirob_2016-05-23-10-42-16_1_frame115
4220,"[533, 3, 40, 18]",302,2,bonirob_2016-05-23-10-42-16_1_frame115
4221,"[26, 3, 53, 12]",302,2,bonirob_2016-05-23-10-42-16_1_frame115
4222,"[683, 940, 57, 24]",303,2,bonirob_2016-05-23-10-42-16_1_frame116
4223,"[117, 840, 19, 21]",303,2,bonirob_2016-05-23-10-42-16_1_frame116
4224,"[593, 795, 17, 16]",303,2,bonirob_2016-05-23-10-42-16_1_frame116
4225,"[102, 760, 36, 17]",303,2,bonirob_2016-05-23-10-42-16_1_frame116
4226,"[1130, 754, 39, 30]",303,2,bonirob_2016-05-23-10-42-16_1_frame116
4227,"[0, 717, 55, 26]",303,2,bonirob_2016-05-23-10-42-16_1_frame116
4228,"[45, 614, 40, 51]",303,2,bonirob_2016-05-23-10-42-16_1_frame116
4229,"[264, 602, 22, 12]",303,2,bonirob_2016-05-23-10-42-16_1_frame116
4230,"[46, 597, 33, 18]",303,2,bonirob_2016-05-23-10-42-16_1_frame116
4231,"[1143, 592, 51, 56]",303,2,bonirob_2016-05-23-10-42-16_1_frame116
4232,"[1014, 297, 29, 37]",303,2,bonirob_2016-05-23-10-42-16_1_frame116
4233,"[878, 225, 38, 30]",303,2,bonirob_2016-05-23-10-42-16_1_frame116
4234,"[888, 170, 28, 33]",303,2,bonirob_2016-05-23-10-42-16_1_frame116
4235,"[233, 125, 16, 15]",303,2,bonirob_2016-05-23-10-42-16_1_frame116
4236,"[874, 954, 24, 10]",304,2,bonirob_2016-05-23-10-42-16_1_frame117
4237,"[556, 625, 56, 51]",304,2,bonirob_2016-05-23-10-42-16_1_frame117
4238,"[73, 623, 19, 18]",304,2,bonirob_2016-05-23-10-42-16_1_frame117
4239,"[74, 582, 36, 38]",304,2,bonirob_2016-05-23-10-42-16_1_frame117
4240,"[954, 495, 28, 26]",304,2,bonirob_2016-05-23-10-42-16_1_frame117
4241,"[926, 336, 37, 48]",304,2,bonirob_2016-05-23-10-42-16_1_frame117
4242,"[18, 281, 70, 59]",304,2,bonirob_2016-05-23-10-42-16_1_frame117
4243,"[436, 219, 24, 22]",304,2,bonirob_2016-05-23-10-42-16_1_frame117
4244,"[448, 200, 23, 13]",304,2,bonirob_2016-05-23-10-42-16_1_frame117
4245,"[975, 170, 17, 17]",304,2,bonirob_2016-05-23-10-42-16_1_frame117
4246,"[501, 87, 20, 22]",304,2,bonirob_2016-05-23-10-42-16_1_frame117
4247,"[303, 36, 39, 30]",304,2,bonirob_2016-05-23-10-42-16_1_frame117
4248,"[555, 955, 27, 9]",305,2,bonirob_2016-05-23-10-42-16_1_frame118
4249,"[417, 952, 23, 12]",305,2,bonirob_2016-05-23-10-42-16_1_frame118
4250,"[431, 929, 19, 13]",305,2,bonirob_2016-05-23-10-42-16_1_frame118
4251,"[478, 813, 20, 20]",305,2,bonirob_2016-05-23-10-42-16_1_frame118
4252,"[481, 786, 18, 14]",305,2,bonirob_2016-05-23-10-42-16_1_frame118
4253,"[279, 778, 28, 22]",305,2,bonirob_2016-05-23-10-42-16_1_frame118
4254,"[797, 701, 25, 16]",305,2,bonirob_2016-05-23-10-42-16_1_frame118
4255,"[803, 653, 50, 66]",305,2,bonirob_2016-05-23-10-42-16_1_frame118
4256,"[100, 588, 21, 19]",305,2,bonirob_2016-05-23-10-42-16_1_frame118
4257,"[1062, 509, 21, 13]",305,2,bonirob_2016-05-23-10-42-16_1_frame118
4258,"[1049, 324, 27, 33]",305,2,bonirob_2016-05-23-10-42-16_1_frame118
4259,"[157, 292, 48, 23]",305,2,bonirob_2016-05-23-10-42-16_1_frame118
4260,"[797, 270, 20, 12]",305,2,bonirob_2016-05-23-10-42-16_1_frame118
4261,"[953, 26, 18, 17]",305,2,bonirob_2016-05-23-10-42-16_1_frame118
4262,"[393, 807, 22, 12]",306,2,bonirob_2016-05-23-10-42-16_1_frame119
4263,"[324, 759, 42, 23]",306,2,bonirob_2016-05-23-10-42-16_1_frame119
4264,"[931, 749, 25, 18]",306,2,bonirob_2016-05-23-10-42-16_1_frame119
4265,"[340, 617, 35, 39]",306,2,bonirob_2016-05-23-10-42-16_1_frame119
4266,"[559, 602, 30, 17]",306,2,bonirob_2016-05-23-10-42-16_1_frame119
4267,"[873, 564, 57, 29]",306,2,bonirob_2016-05-23-10-42-16_1_frame119
4268,"[985, 271, 75, 82]",306,2,bonirob_2016-05-23-10-42-16_1_frame119
4269,"[387, 246, 40, 31]",306,2,bonirob_2016-05-23-10-42-16_1_frame119
4270,"[439, 228, 35, 20]",306,2,bonirob_2016-05-23-10-42-16_1_frame119
4271,"[416, 218, 26, 15]",306,2,bonirob_2016-05-23-10-42-16_1_frame119
4272,"[1183, 140, 41, 20]",306,2,bonirob_2016-05-23-10-42-16_1_frame119
4273,"[656, 115, 21, 12]",306,2,bonirob_2016-05-23-10-42-16_1_frame119
4274,"[408, 56, 42, 35]",306,2,bonirob_2016-05-23-10-42-16_1_frame119
4275,"[586, 23, 38, 23]",306,2,bonirob_2016-05-23-10-42-16_1_frame119
4276,"[508, 20, 45, 61]",306,2,bonirob_2016-05-23-10-42-16_1_frame119
4277,"[411, 16, 28, 32]",306,2,bonirob_2016-05-23-10-42-16_1_frame119
4278,"[578, 6, 21, 13]",306,2,bonirob_2016-05-23-10-42-16_1_frame119
4279,"[604, 3, 22, 10]",306,2,bonirob_2016-05-23-10-42-16_1_frame119
4280,"[998, 539, 20, 12]",307,2,bonirob_2016-05-23-10-42-16_1_frame12
4281,"[947, 532, 30, 22]",307,2,bonirob_2016-05-23-10-42-16_1_frame12
4282,"[662, 497, 26, 23]",307,2,bonirob_2016-05-23-10-42-16_1_frame12
4283,"[671, 478, 26, 15]",307,2,bonirob_2016-05-23-10-42-16_1_frame12
4284,"[661, 457, 22, 18]",307,2,bonirob_2016-05-23-10-42-16_1_frame12
4285,"[369, 405, 26, 22]",307,2,bonirob_2016-05-23-10-42-16_1_frame12
4286,"[845, 226, 25, 22]",307,2,bonirob_2016-05-23-10-42-16_1_frame12
4287,"[850, 193, 47, 30]",307,2,bonirob_2016-05-23-10-42-16_1_frame12
4288,"[895, 35, 19, 14]",307,2,bonirob_2016-05-23-10-42-16_1_frame12
4289,"[373, 954, 24, 10]",308,2,bonirob_2016-05-23-10-42-16_1_frame120
4290,"[404, 937, 47, 23]",308,2,bonirob_2016-05-23-10-42-16_1_frame120
4291,"[403, 919, 20, 21]",308,2,bonirob_2016-05-23-10-42-16_1_frame120
4292,"[1173, 899, 21, 12]",308,2,bonirob_2016-05-23-10-42-16_1_frame120
4293,"[1161, 827, 42, 19]",308,2,bonirob_2016-05-23-10-42-16_1_frame120
4294,"[632, 826, 22, 18]",308,2,bonirob_2016-05-23-10-42-16_1_frame120
4295,"[398, 788, 29, 18]",308,2,bonirob_2016-05-23-10-42-16_1_frame120
4296,"[369, 772, 36, 15]",308,2,bonirob_2016-05-23-10-42-16_1_frame120
4297,"[485, 755, 44, 39]",308,2,bonirob_2016-05-23-10-42-16_1_frame120
4298,"[505, 737, 22, 17]",308,2,bonirob_2016-05-23-10-42-16_1_frame120
4299,"[562, 734, 29, 30]",308,2,bonirob_2016-05-23-10-42-16_1_frame120
4300,"[386, 729, 28, 34]",308,2,bonirob_2016-05-23-10-42-16_1_frame120
4301,"[554, 720, 21, 13]",308,2,bonirob_2016-05-23-10-42-16_1_frame120
4302,"[578, 717, 23, 13]",308,2,bonirob_2016-05-23-10-42-16_1_frame120
4303,"[211, 466, 48, 17]",308,2,bonirob_2016-05-23-10-42-16_1_frame120
4304,"[411, 324, 32, 17]",308,2,bonirob_2016-05-23-10-42-16_1_frame120
4305,"[497, 280, 19, 13]",308,2,bonirob_2016-05-23-10-42-16_1_frame120
4306,"[1110, 76, 19, 16]",308,2,bonirob_2016-05-23-10-42-16_1_frame120
4307,"[530, 70, 48, 28]",308,2,bonirob_2016-05-23-10-42-16_1_frame120
4308,"[1119, 42, 24, 12]",308,2,bonirob_2016-05-23-10-42-16_1_frame120
4309,"[301, 880, 15, 19]",309,2,bonirob_2016-05-23-10-42-16_1_frame121
4310,"[305, 846, 17, 18]",309,2,bonirob_2016-05-23-10-42-16_1_frame121
4311,"[503, 772, 50, 31]",309,2,bonirob_2016-05-23-10-42-16_1_frame121
4312,"[1088, 759, 20, 16]",309,2,bonirob_2016-05-23-10-42-16_1_frame121
4313,"[1063, 719, 60, 17]",309,2,bonirob_2016-05-23-10-42-16_1_frame121
4314,"[1, 674, 35, 26]",309,2,bonirob_2016-05-23-10-42-16_1_frame121
4315,"[413, 600, 19, 15]",309,2,bonirob_2016-05-23-10-42-16_1_frame121
4316,"[957, 596, 22, 19]",309,2,bonirob_2016-05-23-10-42-16_1_frame121
4317,"[968, 591, 59, 67]",309,2,bonirob_2016-05-23-10-42-16_1_frame121
4318,"[848, 390, 33, 17]",309,2,bonirob_2016-05-23-10-42-16_1_frame121
4319,"[845, 374, 17, 15]",309,2,bonirob_2016-05-23-10-42-16_1_frame121
4320,"[339, 300, 17, 15]",309,2,bonirob_2016-05-23-10-42-16_1_frame121
4321,"[350, 281, 43, 19]",309,2,bonirob_2016-05-23-10-42-16_1_frame121
4322,"[140, 199, 21, 12]",309,2,bonirob_2016-05-23-10-42-16_1_frame121
4323,"[1078, 163, 17, 19]",309,2,bonirob_2016-05-23-10-42-16_1_frame121
4324,"[123, 949, 25, 15]",310,2,bonirob_2016-05-23-10-42-16_1_frame122
4325,"[1057, 914, 18, 19]",310,2,bonirob_2016-05-23-10-42-16_1_frame122
4326,"[860, 755, 30, 32]",310,2,bonirob_2016-05-23-10-42-16_1_frame122
4327,"[633, 707, 36, 47]",310,2,bonirob_2016-05-23-10-42-16_1_frame122
4328,"[554, 567, 22, 24]",310,2,bonirob_2016-05-23-10-42-16_1_frame122
4329,"[571, 541, 50, 62]",310,2,bonirob_2016-05-23-10-42-16_1_frame122
4330,"[602, 409, 30, 23]",310,2,bonirob_2016-05-23-10-42-16_1_frame122
4331,"[1158, 408, 18, 13]",310,2,bonirob_2016-05-23-10-42-16_1_frame122
4332,"[600, 370, 105, 99]",310,2,bonirob_2016-05-23-10-42-16_1_frame122
4333,"[192, 289, 35, 26]",310,2,bonirob_2016-05-23-10-42-16_1_frame122
4334,"[423, 271, 22, 16]",310,2,bonirob_2016-05-23-10-42-16_1_frame122
4335,"[448, 265, 26, 12]",310,2,bonirob_2016-05-23-10-42-16_1_frame122
4336,"[1092, 194, 23, 27]",310,2,bonirob_2016-05-23-10-42-16_1_frame122
4337,"[667, 175, 39, 35]",310,2,bonirob_2016-05-23-10-42-16_1_frame122
4338,"[1268, 918, 28, 23]",311,2,bonirob_2016-05-23-10-42-16_1_frame123
4339,"[1063, 902, 34, 42]",311,2,bonirob_2016-05-23-10-42-16_1_frame123
4340,"[637, 889, 51, 51]",311,2,bonirob_2016-05-23-10-42-16_1_frame123
4341,"[168, 174, 68, 22]",311,2,bonirob_2016-05-23-10-42-16_1_frame123
4342,"[1118, 95, 22, 13]",311,2,bonirob_2016-05-23-10-42-16_1_frame123
4343,"[156, 906, 72, 25]",312,2,bonirob_2016-05-23-10-42-16_1_frame124
4344,"[1096, 822, 28, 15]",312,2,bonirob_2016-05-23-10-42-16_1_frame124
4345,"[724, 746, 27, 29]",312,2,bonirob_2016-05-23-10-42-16_1_frame124
4346,"[620, 715, 49, 54]",312,2,bonirob_2016-05-23-10-42-16_1_frame124
4347,"[1117, 674, 32, 48]",312,2,bonirob_2016-05-23-10-42-16_1_frame124
4348,"[944, 593, 27, 22]",312,2,bonirob_2016-05-23-10-42-16_1_frame124
4349,"[968, 567, 20, 20]",312,2,bonirob_2016-05-23-10-42-16_1_frame124
4350,"[923, 548, 38, 38]",312,2,bonirob_2016-05-23-10-42-16_1_frame124
4351,"[407, 546, 41, 23]",312,2,bonirob_2016-05-23-10-42-16_1_frame124
4352,"[423, 528, 20, 17]",312,2,bonirob_2016-05-23-10-42-16_1_frame124
